ID,Prob1
5750, 9.00
5751, 0.00
5752, 1.00
5753, 5.00
5754, 3.00
5755, 9.00
5756, 1.00
5757, 1.00
5758, 5.00
5759, 1.00
5760, 1.00
5761, 1.00
5762, 9.00
5763, 1.00
5764, 1.00
5765, 1.00
5766, 1.00
5767, 1.00
5768, 0.00
5769, 1.00
5770, 3.00
5771, 3.00
5772, 1.00
5773, 1.00
5774, 3.00
5775, 3.00
5776, 3.00
5777, 1.00
5778, 9.00
5779, 9.00
5780, 8.00
5781, 3.00
5782, 3.00
5783, 5.00
5784, 9.00
5785, 1.00
5786, 1.00
5787, 3.00
5788, 9.00
5789, 1.00
5790, 3.00
5791, 3.00
5792, 3.00
5793, 1.00
5794, 1.00
5795, 9.00
5796, 1.00
5797, 1.00
5798, 9.00
5799, 1.00
5800, 3.00
5801, 1.00
5802, 0.00
5803, 1.00
5804, 1.00
5805, 1.00
5806, 3.00
5807, 1.00
5808, 3.00
5809, 0.00
5810, 9.00
5811, 9.00
5812, 0.00
5813, 9.00
5814, 1.00
5815, 9.00
5816, 9.00
5817, 1.00
5818, 6.00
5819, 1.00
5820, 1.00
5821, 1.00
5822, 9.00
5823, 0.00
5824, 8.00
5825, 1.00
5826, 1.00
5827, 9.00
5828, 1.00
5829, 0.00
5830, 8.00
5831, 3.00
5832, 0.00
5833, 9.00
5834, 1.00
5835, 9.00
5836, 9.00
5837, 1.00
5838, 9.00
5839, 1.00
5840, 3.00
5841, 1.00
5842, 1.00
5843, 1.00
5844, 1.00
5845, 9.00
5846, 1.00
5847, 1.00
5848, 2.00
5849, 1.00
5850, 9.00
5851, 3.00
5852, 9.00
5853, 3.00
5854, 1.00
5855, 3.00
5856, 1.00
5857, 9.00
5858, 5.00
5859, 3.00
5860, 0.00
5861, 9.00
5862, 3.00
5863, 2.00
5864, 0.00
5865, 3.00
5866, 9.00
5867, 0.00
5868, 9.00
5869, 1.00
5870, 9.00
5871, 9.00
5872, 3.00
5873, 1.00
5874, 9.00
5875, 0.00
5876, 1.00
5877, 0.00
5878, 8.00
5879, 3.00
5880, 1.00
5881, 2.00
5882, 3.00
5883, 3.00
5884, 3.00
5885, 0.00
5886, 9.00
5887, 3.00
5888, 3.00
5889, 3.00
5890, 9.00
5891, 9.00
5892, 3.00
5893, 1.00
5894, 1.00
5895, 1.00
5896, 3.00
5897, 3.00
5898, 1.00
5899, 5.00
5900, 0.00
5901, 1.00
5902, 2.00
5903, 3.00
5904, 4.00
5905, 1.00
5906, 9.00
5907, 9.00
5908, 9.00
5909, 1.00
5910, 9.00
5911, 9.00
5912, 9.00
5913, 1.00
5914, 1.00
5915, 9.00
5916, 1.00
5917, 1.00
5918, 1.00
5919, 1.00
5920, 0.00
5921, 1.00
5922, 1.00
5923, 9.00
5924, 9.00
5925, 9.00
5926, 3.00
5927, 3.00
5928, 1.00
5929, 9.00
5930, 9.00
5931, 1.00
5932, 8.00
5933, 3.00
5934, 3.00
5935, 1.00
5936, 3.00
5937, 1.00
5938, 1.00
5939, 1.00
5940, 1.00
5941, 3.00
5942, 1.00
5943, 1.00
5944, 1.00
5945, 1.00
5946, 1.00
5947, 3.00
5948, 4.00
5949, 1.00
5950, 1.00
5951, 3.00
5952, 1.00
5953, 3.00
5954, 8.00
5955, 9.00
5956, 1.00
5957, 1.00
5958, 6.00
5959, 4.00
5960, 3.00
5961, 1.00
5962, 1.00
5963, 3.00
5964, 1.00
5965, 3.00
5966, 0.00
5967, 1.00
5968, 1.00
5969, 1.00
5970, 1.00
5971, 1.00
5972, 1.00
5973, 0.00
5974, 1.00
5975, 1.00
5976, 1.00
5977, 0.00
5978, 9.00
5979, 0.00
5980, 3.00
5981, 1.00
5982, 0.00
5983, 1.00
5984, 1.00
5985, 9.00
5986, 9.00
5987, 3.00
5988, 1.00
5989, 1.00
5990, 9.00
5991, 1.00
5992, 1.00
5993, 9.00
5994, 6.00
5995, 1.00
5996, 8.00
5997, 3.00
5998, 3.00
5999, 1.00
6000, 1.00
6001, 9.00
6002, 9.00
6003, 9.00
6004, 1.00
6005, 9.00
6006, 9.00
6007, 1.00
6008, 9.00
6009, 1.00
6010, 1.00
6011, 1.00
6012, 8.00
6013, 2.00
6014, 3.00
6015, 5.00
6016, 3.00
6017, 6.00
6018, 9.00
6019, 9.00
6020, 2.00
6021, 1.00
6022, 9.00
6023, 9.00
6024, 1.00
6025, 9.00
6026, 3.00
6027, 8.00
6028, 0.00
6029, 1.00
6030, 9.00
6031, 7.00
6032, 9.00
6033, 1.00
6034, 9.00
6035, 9.00
6036, 3.00
6037, 9.00
6038, 1.00
6039, 3.00
6040, 3.00
6041, 9.00
6042, 1.00
6043, 3.00
6044, 9.00
6045, 1.00
6046, 1.00
6047, 1.00
6048, 9.00
6049, 9.00
6050, 3.00
6051, 3.00
6052, 1.00
6053, 9.00
6054, 0.00
6055, 1.00
6056, 0.00
6057, 4.00
6058, 9.00
6059, 9.00
6060, 6.00
6061, 1.00
6062, 9.00
6063, 1.00
6064, 1.00
6065, 1.00
6066, 5.00
6067, 3.00
6068, 8.00
6069, 1.00
6070, 1.00
6071, 3.00
6072, 1.00
6073, 9.00
6074, 9.00
6075, 1.00
6076, 9.00
6077, 3.00
6078, 1.00
6079, 9.00
6080, 3.00
6081, 8.00
6082, 1.00
6083, 2.00
6084, 5.00
6085, 1.00
6086, 1.00
6087, 9.00
6088, 1.00
6089, 3.00
6090, 1.00
6091, 1.00
6092, 1.00
6093, 1.00
6094, 3.00
6095, 9.00
6096, 3.00
6097, 1.00
6098, 9.00
6099, 1.00
6100, 3.00
6101, 3.00
6102, 3.00
6103, 1.00
6104, 2.00
6105, 8.00
6106, 3.00
6107, 5.00
6108, 9.00
6109, 1.00
6110, 1.00
6111, 1.00
6112, 1.00
6113, 3.00
6114, 9.00
6115, 8.00
6116, 9.00
6117, 9.00
6118, 1.00
6119, 1.00
6120, 1.00
6121, 9.00
6122, 1.00
6123, 1.00
6124, 1.00
6125, 9.00
6126, 3.00
6127, 1.00
6128, 1.00
6129, 1.00
6130, 1.00
6131, 1.00
6132, 9.00
6133, 1.00
6134, 3.00
6135, 8.00
6136, 8.00
6137, 9.00
6138, 1.00
6139, 9.00
6140, 1.00
6141, 9.00
6142, 3.00
6143, 0.00
6144, 1.00
6145, 1.00
6146, 5.00
6147, 1.00
6148, 9.00
6149, 3.00
6150, 9.00
6151, 5.00
6152, 1.00
6153, 0.00
6154, 1.00
6155, 1.00
6156, 1.00
6157, 0.00
6158, 1.00
6159, 3.00
6160, 9.00
6161, 1.00
6162, 1.00
6163, 1.00
6164, 9.00
6165, 8.00
6166, 6.00
6167, 8.00
6168, 3.00
6169, 1.00
6170, 9.00
6171, 9.00
6172, 1.00
6173, 1.00
6174, 3.00
6175, 3.00
6176, 1.00
6177, 9.00
6178, 1.00
6179, 9.00
6180, 1.00
6181, 1.00
6182, 9.00
6183, 1.00
6184, 8.00
6185, 1.00
6186, 1.00
6187, 1.00
6188, 1.00
6189, 9.00
6190, 0.00
6191, 9.00
6192, 1.00
6193, 9.00
6194, 2.00
6195, 1.00
6196, 3.00
6197, 1.00
6198, 3.00
6199, 1.00
6200, 1.00
6201, 3.00
6202, 1.00
6203, 0.00
6204, 9.00
6205, 1.00
6206, 9.00
6207, 1.00
6208, 9.00
6209, 9.00
6210, 1.00
6211, 1.00
6212, 1.00
6213, 1.00
6214, 8.00
6215, 1.00
6216, 9.00
6217, 1.00
6218, 8.00
6219, 0.00
6220, 3.00
6221, 9.00
6222, 9.00
6223, 8.00
6224, 5.00
6225, 1.00
6226, 9.00
6227, 9.00
6228, 9.00
6229, 1.00
6230, 0.00
6231, 3.00
6232, 1.00
6233, 1.00
6234, 1.00
6235, 0.00
6236, 1.00
6237, 1.00
6238, 3.00
6239, 1.00
6240, 1.00
6241, 9.00
6242, 1.00
6243, 1.00
6244, 9.00
6245, 1.00
6246, 1.00
6247, 9.00
6248, 1.00
6249, 1.00
6250, 3.00
6251, 1.00
6252, 1.00
6253, 9.00
6254, 1.00
6255, 0.00
6256, 3.00
6257, 1.00
6258, 8.00
6259, 3.00
6260, 5.00
6261, 9.00
6262, 9.00
6263, 9.00
6264, 1.00
6265, 8.00
6266, 9.00
6267, 1.00
6268, 5.00
6269, 9.00
6270, 9.00
6271, 9.00
6272, 1.00
6273, 6.00
6274, 0.00
6275, 9.00
6276, 5.00
6277, 5.00
6278, 1.00
6279, 1.00
6280, 1.00
6281, 1.00
6282, 1.00
6283, 9.00
6284, 5.00
6285, 3.00
6286, 9.00
6287, 1.00
6288, 1.00
6289, 1.00
6290, 0.00
6291, 9.00
6292, 1.00
6293, 1.00
6294, 0.00
6295, 6.00
6296, 1.00
6297, 0.00
6298, 0.00
6299, 9.00
6300, 1.00
6301, 5.00
6302, 3.00
6303, 2.00
6304, 1.00
6305, 9.00
6306, 1.00
6307, 1.00
6308, 1.00
6309, 9.00
6310, 5.00
6311, 9.00
6312, 1.00
6313, 9.00
6314, 1.00
6315, 9.00
6316, 3.00
6317, 1.00
6318, 1.00
6319, 9.00
6320, 9.00
6321, 0.00
6322, 1.00
6323, 9.00
6324, 5.00
6325, 0.00
6326, 9.00
6327, 0.00
6328, 1.00
6329, 1.00
6330, 1.00
6331, 5.00
6332, 1.00
6333, 1.00
6334, 9.00
6335, 8.00
6336, 1.00
6337, 3.00
6338, 5.00
6339, 1.00
6340, 1.00
6341, 9.00
6342, 3.00
6343, 3.00
6344, 1.00
6345, 1.00
6346, 8.00
6347, 0.00
6348, 1.00
6349, 7.00
6350, 9.00
6351, 1.00
6352, 9.00
6353, 3.00
6354, 3.00
6355, 2.00
6356, 9.00
6357, 9.00
6358, 3.00
6359, 1.00
6360, 1.00
6361, 4.00
6362, 0.00
6363, 1.00
6364, 1.00
6365, 1.00
6366, 1.00
6367, 1.00
6368, 3.00
6369, 1.00
6370, 0.00
6371, 9.00
6372, 1.00
6373, 1.00
6374, 2.00
6375, 9.00
6376, 1.00
6377, 1.00
6378, 0.00
6379, 9.00
6380, 9.00
6381, 3.00
6382, 1.00
6383, 5.00
6384, 1.00
6385, 1.00
6386, 1.00
6387, 3.00
6388, 1.00
6389, 3.00
6390, 6.00
6391, 9.00
6392, 9.00
6393, 3.00
6394, 1.00
6395, 2.00
6396, 1.00
6397, 1.00
6398, 1.00
6399, 2.00
6400, 0.00
6401, 9.00
6402, 0.00
6403, 9.00
6404, 1.00
6405, 1.00
6406, 1.00
6407, 9.00
6408, 1.00
6409, 4.00
6410, 9.00
6411, 1.00
6412, 5.00
6413, 9.00
6414, 3.00
6415, 1.00
6416, 1.00
6417, 1.00
6418, 1.00
6419, 8.00
6420, 8.00
6421, 3.00
6422, 1.00
6423, 0.00
6424, 8.00
6425, 2.00
6426, 3.00
6427, 1.00
6428, 1.00
6429, 9.00
6430, 3.00
6431, 1.00
6432, 1.00
6433, 1.00
6434, 1.00
6435, 1.00
6436, 1.00
6437, 4.00
6438, 1.00
6439, 1.00
6440, 1.00
6441, 3.00
6442, 1.00
6443, 9.00
6444, 1.00
6445, 1.00
6446, 0.00
6447, 3.00
6448, 9.00
6449, 1.00
6450, 3.00
6451, 9.00
6452, 1.00
6453, 8.00
6454, 9.00
6455, 1.00
6456, 1.00
6457, 3.00
6458, 3.00
6459, 3.00
6460, 9.00
6461, 0.00
6462, 9.00
6463, 4.00
6464, 6.00
6465, 9.00
6466, 1.00
6467, 1.00
6468, 1.00
6469, 5.00
6470, 1.00
6471, 1.00
6472, 3.00
6473, 1.00
6474, 3.00
6475, 1.00
6476, 1.00
6477, 9.00
6478, 9.00
6479, 9.00
6480, 7.00
6481, 9.00
6482, 1.00
6483, 1.00
6484, 9.00
6485, 1.00
6486, 1.00
6487, 8.00
6488, 3.00
6489, 1.00
6490, 3.00
6491, 1.00
6492, 1.00
6493, 5.00
6494, 3.00
6495, 1.00
6496, 9.00
6497, 1.00
6498, 9.00
6499, 1.00
6500, 3.00
6501, 8.00
6502, 9.00
6503, 3.00
6504, 9.00
6505, 9.00
6506, 5.00
6507, 0.00
6508, 9.00
6509, 8.00
6510, 1.00
6511, 3.00
6512, 9.00
6513, 9.00
6514, 1.00
6515, 9.00
6516, 9.00
6517, 9.00
6518, 3.00
6519, 1.00
6520, 9.00
6521, 5.00
6522, 1.00
6523, 9.00
6524, 1.00
6525, 0.00
6526, 1.00
6527, 9.00
6528, 9.00
6529, 3.00
6530, 1.00
6531, 0.00
6532, 3.00
6533, 1.00
6534, 3.00
6535, 1.00
6536, 0.00
6537, 1.00
6538, 3.00
6539, 3.00
6540, 2.00
6541, 3.00
6542, 9.00
6543, 0.00
6544, 9.00
6545, 9.00
6546, 9.00
6547, 1.00
6548, 1.00
6549, 5.00
6550, 1.00
6551, 5.00
6552, 3.00
6553, 1.00
6554, 4.00
6555, 9.00
6556, 3.00
6557, 3.00
6558, 8.00
6559, 1.00
6560, 1.00
6561, 9.00
6562, 1.00
6563, 0.00
6564, 1.00
6565, 3.00
6566, 1.00
6567, 1.00
6568, 3.00
6569, 5.00
6570, 1.00
6571, 9.00
6572, 9.00
6573, 9.00
6574, 1.00
6575, 9.00
6576, 9.00
6577, 1.00
6578, 9.00
6579, 0.00
6580, 5.00
6581, 9.00
6582, 1.00
6583, 1.00
6584, 1.00
6585, 8.00
6586, 5.00
6587, 5.00
6588, 8.00
6589, 1.00
6590, 5.00
6591, 1.00
6592, 1.00
6593, 1.00
6594, 1.00
6595, 8.00
6596, 1.00
6597, 8.00
6598, 5.00
6599, 9.00
6600, 3.00
6601, 1.00
6602, 0.00
6603, 1.00
6604, 2.00
6605, 1.00
6606, 2.00
6607, 1.00
6608, 1.00
6609, 1.00
6610, 9.00
6611, 1.00
6612, 3.00
6613, 1.00
6614, 1.00
6615, 1.00
6616, 1.00
6617, 9.00
6618, 9.00
6619, 1.00
6620, 1.00
6621, 2.00
6622, 9.00
6623, 1.00
6624, 5.00
6625, 1.00
6626, 1.00
6627, 3.00
6628, 3.00
6629, 9.00
6630, 9.00
6631, 9.00
6632, 1.00
6633, 9.00
6634, 9.00
6635, 1.00
6636, 1.00
6637, 1.00
6638, 9.00
6639, 1.00
6640, 1.00
6641, 9.00
6642, 9.00
6643, 1.00
6644, 8.00
6645, 1.00
6646, 9.00
6647, 9.00
6648, 3.00
6649, 9.00
6650, 1.00
6651, 9.00
6652, 0.00
6653, 0.00
6654, 9.00
6655, 9.00
6656, 3.00
6657, 5.00
6658, 6.00
6659, 1.00
6660, 4.00
6661, 1.00
6662, 7.00
6663, 1.00
6664, 9.00
6665, 1.00
6666, 9.00
6667, 0.00
6668, 3.00
6669, 1.00
6670, 3.00
6671, 9.00
6672, 1.00
6673, 0.00
6674, 9.00
6675, 1.00
6676, 0.00
6677, 1.00
6678, 1.00
6679, 9.00
6680, 1.00
6681, 8.00
6682, 9.00
6683, 3.00
6684, 9.00
6685, 3.00
6686, 9.00
6687, 6.00
6688, 3.00
6689, 9.00
6690, 1.00
6691, 9.00
6692, 1.00
6693, 9.00
6694, 1.00
6695, 1.00
6696, 3.00
6697, 1.00
6698, 3.00
6699, 9.00
6700, 9.00
6701, 1.00
6702, 9.00
6703, 1.00
6704, 3.00
6705, 8.00
6706, 1.00
6707, 0.00
6708, 9.00
6709, 9.00
6710, 5.00
6711, 9.00
6712, 1.00
6713, 9.00
6714, 1.00
6715, 1.00
6716, 0.00
6717, 9.00
6718, 9.00
6719, 0.00
6720, 1.00
6721, 1.00
6722, 9.00
6723, 1.00
6724, 3.00
6725, 9.00
6726, 8.00
6727, 1.00
6728, 9.00
6729, 1.00
6730, 1.00
6731, 9.00
6732, 1.00
6733, 0.00
6734, 9.00
6735, 3.00
6736, 8.00
6737, 1.00
6738, 1.00
6739, 0.00
6740, 9.00
6741, 9.00
6742, 9.00
6743, 9.00
6744, 3.00
6745, 9.00
6746, 1.00
6747, 1.00
6748, 1.00
6749, 3.00
6750, 1.00
6751, 1.00
6752, 9.00
6753, 9.00
6754, 9.00
6755, 1.00
6756, 1.00
6757, 9.00
6758, 3.00
6759, 5.00
6760, 3.00
6761, 1.00
6762, 1.00
6763, 1.00
6764, 8.00
6765, 9.00
6766, 1.00
6767, 5.00
6768, 1.00
6769, 3.00
6770, 9.00
6771, 9.00
6772, 9.00
6773, 2.00
6774, 1.00
6775, 0.00
6776, 1.00
6777, 1.00
6778, 1.00
6779, 9.00
6780, 0.00
6781, 1.00
6782, 9.00
6783, 1.00
6784, 9.00
6785, 1.00
6786, 9.00
6787, 5.00
6788, 1.00
6789, 9.00
6790, 1.00
6791, 1.00
6792, 1.00
6793, 3.00
6794, 1.00
6795, 1.00
6796, 9.00
6797, 5.00
6798, 9.00
6799, 0.00
6800, 9.00
6801, 8.00
6802, 9.00
6803, 9.00
6804, 1.00
6805, 1.00
6806, 1.00
6807, 1.00
6808, 9.00
6809, 1.00
6810, 9.00
6811, 1.00
6812, 8.00
6813, 5.00
6814, 1.00
6815, 1.00
6816, 9.00
6817, 1.00
6818, 1.00
6819, 9.00
6820, 1.00
6821, 1.00
6822, 3.00
6823, 9.00
6824, 9.00
6825, 3.00
6826, 1.00
6827, 1.00
6828, 1.00
6829, 1.00
6830, 9.00
6831, 1.00
6832, 1.00
6833, 1.00
6834, 1.00
6835, 1.00
6836, 3.00
6837, 1.00
6838, 1.00
6839, 1.00
6840, 9.00
6841, 3.00
6842, 1.00
6843, 1.00
6844, 5.00
6845, 1.00
6846, 1.00
6847, 1.00
6848, 9.00
6849, 1.00
6850, 8.00
6851, 1.00
6852, 6.00
6853, 3.00
6854, 1.00
6855, 9.00
6856, 1.00
6857, 9.00
6858, 1.00
6859, 9.00
6860, 1.00
6861, 1.00
6862, 1.00
6863, 9.00
6864, 9.00
6865, 3.00
6866, 9.00
6867, 1.00
6868, 0.00
6869, 5.00
6870, 1.00
6871, 1.00
6872, 1.00
6873, 3.00
6874, 3.00
6875, 1.00
6876, 1.00
6877, 9.00
6878, 1.00
6879, 5.00
6880, 1.00
6881, 1.00
6882, 9.00
6883, 1.00
6884, 9.00
6885, 0.00
6886, 9.00
6887, 1.00
6888, 1.00
6889, 8.00
6890, 9.00
6891, 9.00
6892, 9.00
6893, 1.00
6894, 9.00
6895, 1.00
6896, 1.00
6897, 1.00
6898, 1.00
6899, 1.00
6900, 1.00
6901, 3.00
6902, 3.00
6903, 1.00
6904, 1.00
6905, 1.00
6906, 1.00
6907, 1.00
6908, 9.00
6909, 9.00
6910, 8.00
6911, 6.00
6912, 1.00
6913, 9.00
6914, 1.00
6915, 9.00
6916, 5.00
6917, 1.00
6918, 9.00
6919, 1.00
6920, 4.00
6921, 9.00
6922, 1.00
6923, 1.00
6924, 9.00
6925, 3.00
6926, 1.00
6927, 3.00
6928, 3.00
6929, 9.00
6930, 1.00
6931, 0.00
6932, 1.00
6933, 6.00
6934, 1.00
6935, 1.00
6936, 1.00
6937, 8.00
6938, 1.00
6939, 8.00
6940, 5.00
6941, 1.00
6942, 1.00
6943, 1.00
6944, 1.00
6945, 1.00
6946, 1.00
6947, 1.00
6948, 9.00
6949, 0.00
6950, 9.00
6951, 1.00
6952, 3.00
6953, 1.00
6954, 8.00
6955, 9.00
6956, 1.00
6957, 5.00
6958, 9.00
6959, 1.00
6960, 1.00
6961, 3.00
6962, 0.00
6963, 5.00
6964, 1.00
6965, 1.00
6966, 1.00
6967, 9.00
6968, 9.00
6969, 0.00
6970, 9.00
6971, 9.00
6972, 1.00
6973, 1.00
6974, 1.00
6975, 3.00
6976, 1.00
6977, 1.00
6978, 1.00
6979, 8.00
6980, 1.00
6981, 8.00
6982, 9.00
6983, 9.00
6984, 3.00
6985, 9.00
6986, 1.00
6987, 9.00
6988, 9.00
6989, 9.00
6990, 9.00
6991, 1.00
6992, 3.00
6993, 1.00
6994, 9.00
6995, 0.00
6996, 1.00
6997, 9.00
6998, 0.00
6999, 1.00
7000, 1.00
7001, 1.00
7002, 9.00
7003, 1.00
7004, 1.00
7005, 9.00
7006, 9.00
7007, 1.00
7008, 1.00
7009, 1.00
7010, 1.00
7011, 1.00
7012, 1.00
7013, 1.00
7014, 1.00
7015, 3.00
7016, 9.00
7017, 3.00
7018, 2.00
7019, 9.00
7020, 1.00
7021, 9.00
7022, 3.00
7023, 5.00
7024, 8.00
7025, 9.00
7026, 1.00
7027, 3.00
7028, 0.00
7029, 1.00
7030, 3.00
7031, 1.00
7032, 9.00
7033, 9.00
7034, 0.00
7035, 1.00
7036, 1.00
7037, 1.00
7038, 1.00
7039, 9.00
7040, 8.00
7041, 9.00
7042, 1.00
7043, 1.00
7044, 1.00
7045, 9.00
7046, 1.00
7047, 9.00
7048, 9.00
7049, 0.00
7050, 1.00
7051, 1.00
7052, 1.00
7053, 1.00
7054, 9.00
7055, 5.00
7056, 3.00
7057, 9.00
7058, 1.00
7059, 1.00
7060, 9.00
7061, 3.00
7062, 6.00
7063, 1.00
7064, 1.00
7065, 1.00
7066, 9.00
7067, 9.00
7068, 1.00
7069, 9.00
7070, 1.00
7071, 1.00
7072, 0.00
7073, 8.00
7074, 1.00
7075, 3.00
7076, 9.00
7077, 9.00
7078, 1.00
7079, 9.00
7080, 1.00
7081, 9.00
7082, 1.00
7083, 1.00
7084, 8.00
7085, 1.00
7086, 5.00
7087, 1.00
7088, 9.00
7089, 1.00
7090, 1.00
7091, 9.00
7092, 2.00
7093, 8.00
7094, 3.00
7095, 5.00
7096, 1.00
7097, 1.00
7098, 2.00
7099, 5.00
7100, 1.00
7101, 9.00
7102, 0.00
7103, 9.00
7104, 1.00
7105, 3.00
7106, 3.00
7107, 9.00
7108, 3.00
7109, 1.00
7110, 1.00
7111, 1.00
7112, 3.00
7113, 1.00
7114, 5.00
7115, 1.00
7116, 1.00
7117, 1.00
7118, 1.00
7119, 1.00
7120, 0.00
7121, 9.00
7122, 1.00
7123, 1.00
7124, 1.00
7125, 9.00
7126, 5.00
7127, 0.00
7128, 1.00
7129, 1.00
7130, 9.00
7131, 0.00
7132, 1.00
7133, 1.00
7134, 1.00
7135, 1.00
7136, 0.00
7137, 1.00
7138, 9.00
7139, 1.00
7140, 0.00
7141, 8.00
7142, 1.00
7143, 9.00
7144, 8.00
7145, 0.00
7146, 9.00
7147, 1.00
7148, 1.00
7149, 0.00
7150, 9.00
7151, 1.00
7152, 1.00
7153, 1.00
7154, 1.00
7155, 3.00
7156, 9.00
7157, 9.00
7158, 1.00
7159, 1.00
7160, 1.00
7161, 1.00
7162, 0.00
7163, 9.00
7164, 3.00
7165, 1.00
7166, 1.00
7167, 9.00
7168, 9.00
7169, 1.00
7170, 1.00
7171, 9.00
7172, 9.00
7173, 1.00
7174, 1.00
7175, 9.00
7176, 0.00
7177, 9.00
7178, 9.00
7179, 3.00
7180, 1.00
7181, 9.00
7182, 1.00
7183, 5.00
7184, 1.00
7185, 1.00
7186, 1.00
7187, 9.00
7188, 9.00
7189, 1.00
7190, 1.00
7191, 2.00
7192, 9.00
7193, 9.00
7194, 0.00
7195, 3.00
7196, 1.00
7197, 1.00
7198, 5.00
7199, 0.00
7200, 9.00
7201, 9.00
7202, 1.00
7203, 3.00
7204, 9.00
7205, 9.00
7206, 9.00
7207, 8.00
7208, 9.00
7209, 9.00
7210, 3.00
7211, 1.00
7212, 9.00
7213, 1.00
7214, 2.00
7215, 4.00
7216, 3.00
7217, 0.00
7218, 9.00
7219, 1.00
7220, 9.00
7221, 1.00
7222, 9.00
7223, 1.00
7224, 1.00
7225, 1.00
7226, 4.00
7227, 3.00
7228, 3.00
7229, 1.00
7230, 1.00
7231, 1.00
7232, 5.00
7233, 0.00
7234, 2.00
7235, 9.00
7236, 0.00
7237, 2.00
7238, 4.00
7239, 0.00
7240, 1.00
7241, 8.00
7242, 1.00
7243, 3.00
7244, 9.00
7245, 1.00
7246, 8.00
7247, 1.00
7248, 1.00
7249, 1.00
7250, 1.00
7251, 9.00
7252, 1.00
7253, 9.00
7254, 0.00
7255, 1.00
7256, 8.00
7257, 1.00
7258, 3.00
7259, 1.00
7260, 3.00
7261, 1.00
7262, 6.00
7263, 0.00
7264, 1.00
7265, 1.00
7266, 3.00
7267, 0.00
7268, 3.00
7269, 1.00
7270, 1.00
7271, 5.00
7272, 3.00
7273, 9.00
7274, 8.00
7275, 1.00
7276, 0.00
7277, 1.00
7278, 1.00
7279, 3.00
7280, 9.00
7281, 1.00
7282, 1.00
7283, 5.00
7284, 9.00
7285, 1.00
7286, 0.00
7287, 1.00
7288, 3.00
7289, 1.00
7290, 0.00
7291, 8.00
7292, 9.00
7293, 5.00
7294, 1.00
7295, 9.00
7296, 9.00
7297, 1.00
7298, 0.00
7299, 9.00
7300, 3.00
7301, 0.00
7302, 9.00
7303, 5.00
7304, 3.00
7305, 5.00
7306, 1.00
7307, 5.00
7308, 1.00
7309, 8.00
7310, 1.00
7311, 3.00
7312, 9.00
7313, 1.00
7314, 1.00
7315, 1.00
7316, 6.00
7317, 1.00
7318, 7.00
7319, 9.00
7320, 1.00
7321, 3.00
7322, 1.00
7323, 1.00
7324, 3.00
7325, 8.00
7326, 1.00
7327, 1.00
7328, 1.00
7329, 1.00
7330, 9.00
7331, 9.00
7332, 9.00
7333, 1.00
7334, 6.00
7335, 9.00
7336, 3.00
7337, 1.00
7338, 1.00
7339, 0.00
7340, 1.00
7341, 1.00
7342, 1.00
7343, 9.00
7344, 1.00
7345, 8.00
7346, 9.00
7347, 8.00
7348, 9.00
7349, 3.00
7350, 1.00
7351, 1.00
7352, 1.00
7353, 3.00
7354, 9.00
7355, 5.00
7356, 3.00
7357, 9.00
7358, 1.00
7359, 3.00
7360, 2.00
7361, 9.00
7362, 6.00
7363, 1.00
7364, 9.00
7365, 9.00
7366, 0.00
7367, 8.00
7368, 5.00
7369, 1.00
7370, 9.00
7371, 1.00
7372, 0.00
7373, 1.00
7374, 1.00
7375, 1.00
7376, 1.00
7377, 3.00
7378, 1.00
7379, 1.00
7380, 7.00
7381, 3.00
7382, 5.00
7383, 1.00
7384, 2.00
7385, 1.00
7386, 3.00
7387, 1.00
7388, 0.00
7389, 9.00
7390, 3.00
7391, 1.00
7392, 1.00
7393, 8.00
7394, 8.00
7395, 9.00
7396, 1.00
7397, 3.00
7398, 8.00
7399, 2.00
7400, 1.00
7401, 9.00
7402, 1.00
7403, 3.00
7404, 7.00
7405, 9.00
7406, 1.00
7407, 3.00
7408, 1.00
7409, 1.00
7410, 1.00
7411, 1.00
7412, 1.00
7413, 0.00
7414, 9.00
7415, 3.00
7416, 1.00
7417, 1.00
7418, 8.00
7419, 8.00
7420, 1.00
7421, 3.00
7422, 3.00
7423, 4.00
7424, 1.00
7425, 1.00
7426, 2.00
7427, 1.00
7428, 9.00
7429, 9.00
7430, 5.00
7431, 9.00
7432, 9.00
7433, 3.00
7434, 1.00
7435, 8.00
7436, 9.00
7437, 9.00
7438, 9.00
7439, 1.00
7440, 9.00
7441, 0.00
7442, 1.00
7443, 1.00
7444, 1.00
7445, 1.00
7446, 1.00
7447, 1.00
7448, 1.00
7449, 3.00
7450, 1.00
7451, 0.00
7452, 9.00
7453, 1.00
7454, 5.00
7455, 9.00
7456, 1.00
7457, 9.00
7458, 1.00
7459, 1.00
7460, 9.00
7461, 8.00
7462, 7.00
7463, 0.00
7464, 0.00
7465, 1.00
7466, 9.00
7467, 9.00
7468, 1.00
7469, 3.00
7470, 9.00
7471, 1.00
7472, 9.00
7473, 9.00
7474, 1.00
7475, 3.00
7476, 9.00
7477, 9.00
7478, 1.00
7479, 1.00
7480, 1.00
7481, 9.00
7482, 9.00
7483, 9.00
7484, 1.00
7485, 1.00
7486, 1.00
7487, 1.00
7488, 5.00
7489, 3.00
7490, 6.00
7491, 1.00
7492, 9.00
7493, 3.00
7494, 3.00
7495, 8.00
7496, 1.00
7497, 8.00
7498, 8.00
