ID,Prob1
11058, 1.00
11059, 0.76
11060, 0.22
11061, 0.00
11062, 0.62
11063, 0.20
11064, 0.33
11065, 0.41
11066, 1.00
11067, 0.64
11068, 0.00
11069, 0.00
11070, 0.00
11071, 0.41
11072, 0.41
11073, 0.13
11074, 0.39
11075, 0.08
11076, 0.35
11077, 0.62
11078, 0.08
11079, 0.38
11080, 0.18
11081, 0.54
11082, 0.26
11083, 0.01
11084, 0.18
11085, 0.28
11086, 0.83
11087, 0.10
11088, 0.62
11089, 0.14
11090, 0.72
11091, 0.00
11092, 0.72
11093, 0.05
11094, 0.24
11095, 0.14
11096, 0.30
11097, 0.00
11098, 0.26
11099, 0.58
11100, 0.11
11101, 0.61
11102, 0.50
11103, 0.67
11104, 0.10
11105, 0.61
11106, 0.40
11107, 0.00
11108, 0.72
11109, 0.17
11110, 0.04
11111, 0.00
11112, 0.68
11113, 0.06
11114, 0.06
11115, 0.58
11116, 0.05
11117, 0.56
11118, 0.10
11119, 0.37
11120, 0.31
11121, 0.00
11122, 0.53
11123, 0.00
11124, 0.87
11125, 0.03
11126, 0.21
11127, 0.31
11128, 0.26
11129, 0.30
11130, 0.09
11131, 0.44
11132, 0.50
11133, 0.00
11134, 0.00
11135, 0.48
11136, 0.83
11137, 0.00
11138, 0.00
11139, 0.62
11140, 0.00
11141, 0.50
11142, 0.08
11143, 0.69
11144, 1.00
11145, 0.11
11146, 0.09
11147, 0.15
11148, 0.00
11149, 0.40
11150, 0.15
11151, 0.50
11152, 1.00
11153, 0.30
11154, 0.00
11155, 0.95
11156, 0.00
11157, 0.00
11158, 0.21
11159, 0.97
11160, 0.43
11161, 0.23
11162, 0.41
11163, 0.55
11164, 0.44
11165, 0.00
11166, 0.40
11167, 0.49
11168, 0.00
11169, 0.15
11170, 0.68
11171, 0.15
11172, 1.00
11173, 0.05
11174, 0.70
11175, 0.62
11176, 0.00
11177, 0.19
11178, 0.31
11179, 1.00
11180, 0.27
11181, 0.00
11182, 1.00
11183, 0.56
11184, 0.67
11185, 0.82
11186, 0.00
11187, 1.00
11188, 0.29
11189, 0.39
11190, 1.00
11191, 0.49
11192, 0.38
11193, 0.34
11194, 0.54
11195, 0.52
11196, 0.06
11197, 0.00
11198, 0.62
11199, 0.09
11200, 0.13
11201, 0.00
11202, 0.29
11203, 0.20
11204, 0.32
11205, 0.19
11206, 0.50
11207, 0.00
11208, 0.71
11209, 0.14
11210, 0.63
11211, 0.00
11212, 0.05
11213, 0.65
11214, 0.92
11215, 0.45
11216, 0.37
11217, 0.15
11218, 0.17
11219, 0.49
11220, 1.00
11221, 0.34
11222, 0.39
11223, 0.50
11224, 0.43
11225, 0.60
11226, 0.59
11227, 0.53
11228, 0.16
11229, 0.62
11230, 0.09
11231, 0.04
11232, 0.67
11233, 0.00
11234, 0.70
11235, 0.61
11236, 0.79
11237, 0.38
11238, 0.22
11239, 0.18
11240, 1.00
11241, 0.24
11242, 0.48
11243, 0.00
11244, 0.21
11245, 0.40
11246, 0.00
11247, 0.80
11248, 0.07
11249, 0.00
11250, 1.00
11251, 0.08
11252, 0.28
11253, 0.11
11254, 0.52
11255, 0.00
11256, 0.00
11257, 0.71
11258, 0.38
11259, 0.00
11260, 0.12
11261, 0.10
11262, 0.80
11263, 1.00
11264, 0.26
11265, 0.51
11266, 0.65
11267, 0.06
11268, 0.37
11269, 0.00
11270, 0.03
11271, 0.65
11272, 0.44
11273, 1.00
11274, 0.00
11275, 0.49
11276, 1.00
11277, 0.53
11278, 0.30
11279, 0.93
11280, 0.93
11281, 0.40
11282, 0.00
11283, 0.40
11284, 0.40
11285, 0.60
11286, 0.80
11287, 0.08
11288, 0.62
11289, 0.00
11290, 0.48
11291, 0.33
11292, 0.00
11293, 0.00
11294, 1.00
11295, 0.85
11296, 0.16
11297, 0.88
11298, 0.00
11299, 0.19
11300, 0.25
11301, 0.53
11302, 0.19
11303, 0.92
11304, 0.17
11305, 1.00
11306, 0.24
11307, 0.08
11308, 0.63
11309, 0.68
11310, 0.18
11311, 0.75
11312, 0.53
11313, 0.01
11314, 0.16
11315, 0.00
11316, 0.45
11317, 0.61
11318, 0.00
11319, 0.00
11320, 0.41
11321, 0.26
11322, 0.22
11323, 0.31
11324, 0.18
11325, 0.00
11326, 0.89
11327, 0.08
11328, 0.05
11329, 0.00
11330, 0.32
11331, 0.00
11332, 0.19
11333, 0.33
11334, 0.19
11335, 0.37
11336, 0.00
11337, 0.59
11338, 0.29
11339, 0.11
11340, 0.17
11341, 0.50
11342, 0.09
11343, 0.33
11344, 0.40
11345, 0.25
11346, 0.02
11347, 0.37
11348, 1.00
11349, 0.09
11350, 0.00
11351, 0.24
11352, 0.71
11353, 1.00
11354, 0.00
11355, 0.52
11356, 0.00
11357, 0.03
11358, 0.00
11359, 0.00
11360, 0.17
11361, 0.78
11362, 0.15
11363, 0.00
11364, 0.21
11365, 0.00
11366, 0.00
11367, 0.78
11368, 1.00
11369, 0.20
11370, 0.33
11371, 0.45
11372, 0.91
11373, 0.27
11374, 0.72
11375, 0.52
11376, 0.14
11377, 0.17
11378, 0.00
11379, 0.30
11380, 0.44
11381, 0.35
11382, 0.01
11383, 0.33
11384, 0.17
11385, 0.03
11386, 0.29
11387, 0.00
11388, 0.42
11389, 0.00
11390, 1.00
11391, 0.35
11392, 0.24
11393, 0.24
11394, 0.00
11395, 0.09
11396, 0.44
11397, 0.54
11398, 0.01
11399, 0.49
11400, 0.09
11401, 0.39
11402, 0.62
11403, 0.12
11404, 0.51
11405, 0.92
11406, 0.20
11407, 0.00
11408, 0.00
11409, 0.73
11410, 0.38
11411, 0.00
11412, 0.13
11413, 1.00
11414, 0.35
11415, 0.40
11416, 0.09
11417, 0.10
11418, 0.85
11419, 0.48
11420, 1.00
11421, 0.30
11422, 0.66
11423, 0.00
11424, 0.00
11425, 0.41
11426, 0.24
11427, 0.29
11428, 0.45
11429, 0.54
11430, 0.00
11431, 0.23
11432, 1.00
11433, 1.00
11434, 0.33
11435, 0.00
11436, 1.00
11437, 0.42
11438, 0.36
11439, 0.00
11440, 0.23
11441, 0.00
11442, 0.00
11443, 0.10
11444, 0.49
11445, 0.27
11446, 0.91
11447, 0.50
11448, 0.31
11449, 1.00
11450, 0.15
11451, 0.09
11452, 0.96
11453, 0.76
11454, 0.08
11455, 0.20
11456, 1.00
11457, 0.00
11458, 0.10
11459, 0.51
11460, 0.12
11461, 0.03
11462, 0.10
11463, 0.22
11464, 0.62
11465, 0.18
11466, 0.19
11467, 0.67
11468, 0.00
11469, 0.54
11470, 0.73
11471, 0.61
11472, 0.51
11473, 0.85
11474, 0.16
11475, 0.75
11476, 0.50
11477, 0.50
11478, 0.38
11479, 0.32
11480, 0.00
11481, 0.37
11482, 1.00
11483, 0.29
11484, 0.42
11485, 0.23
11486, 0.45
11487, 0.00
11488, 0.77
11489, 1.00
11490, 0.00
11491, 0.50
11492, 1.00
11493, 0.46
11494, 0.50
11495, 0.51
11496, 0.10
11497, 0.68
11498, 0.17
11499, 0.00
11500, 0.00
11501, 0.00
11502, 0.37
11503, 0.35
11504, 0.25
11505, 0.55
11506, 0.05
11507, 0.22
11508, 0.00
11509, 0.26
11510, 0.28
11511, 0.00
11512, 0.19
11513, 0.43
11514, 0.37
11515, 0.16
11516, 0.58
11517, 0.00
11518, 0.14
11519, 0.23
11520, 0.10
11521, 0.41
11522, 0.25
11523, 1.00
11524, 0.29
11525, 0.22
11526, 0.00
11527, 0.34
11528, 0.23
11529, 0.75
11530, 0.00
11531, 0.29
11532, 0.83
11533, 0.22
11534, 0.57
11535, 0.11
11536, 0.00
11537, 0.36
11538, 0.24
11539, 0.14
11540, 0.30
11541, 0.00
11542, 0.05
11543, 0.57
11544, 0.32
11545, 0.18
11546, 0.06
11547, 0.19
11548, 0.78
11549, 0.48
11550, 0.00
11551, 0.18
11552, 0.41
11553, 0.94
11554, 0.53
11555, 0.58
11556, 0.60
11557, 0.00
11558, 0.00
11559, 0.00
11560, 0.00
11561, 0.20
11562, 0.89
11563, 0.00
11564, 0.41
11565, 0.94
11566, 0.23
11567, 0.69
11568, 0.85
11569, 0.56
11570, 0.09
11571, 0.48
11572, 0.02
11573, 0.46
11574, 0.87
11575, 0.72
11576, 0.31
11577, 1.00
11578, 0.00
11579, 0.00
11580, 1.00
11581, 0.21
11582, 0.91
11583, 0.86
11584, 0.62
11585, 0.12
11586, 0.09
11587, 0.00
11588, 0.88
11589, 0.31
11590, 0.27
11591, 0.14
11592, 0.00
11593, 0.00
11594, 0.50
11595, 0.76
11596, 0.17
11597, 0.61
11598, 0.80
11599, 0.00
11600, 0.09
11601, 0.90
11602, 0.62
11603, 0.57
11604, 0.14
11605, 0.72
11606, 0.70
11607, 0.15
11608, 0.04
11609, 0.07
11610, 0.00
11611, 0.12
11612, 0.50
11613, 0.37
11614, 0.40
11615, 0.00
11616, 0.55
11617, 0.10
11618, 0.00
11619, 0.53
11620, 0.31
11621, 1.00
11622, 0.27
11623, 0.07
11624, 1.00
11625, 0.60
11626, 1.00
11627, 0.12
11628, 0.50
11629, 0.00
11630, 0.76
11631, 0.50
11632, 0.50
11633, 0.00
11634, 0.20
11635, 1.00
11636, 0.30
11637, 0.12
11638, 0.21
11639, 0.34
11640, 0.06
11641, 0.00
11642, 0.22
11643, 0.44
11644, 0.02
11645, 0.16
11646, 0.22
11647, 0.00
11648, 0.36
11649, 0.37
11650, 0.00
11651, 0.25
11652, 0.00
11653, 0.19
11654, 0.00
11655, 0.45
11656, 0.55
11657, 0.08
11658, 0.42
11659, 0.35
11660, 0.01
11661, 0.67
11662, 0.00
11663, 1.00
11664, 0.10
11665, 0.42
11666, 0.32
11667, 0.29
11668, 0.08
11669, 0.33
11670, 0.91
11671, 0.85
11672, 0.33
11673, 0.08
11674, 0.01
11675, 0.00
11676, 0.34
11677, 1.00
11678, 0.42
11679, 0.79
11680, 0.00
11681, 0.00
11682, 0.61
11683, 0.03
11684, 0.22
11685, 0.05
11686, 0.14
11687, 0.00
11688, 0.09
11689, 1.00
11690, 0.09
11691, 0.28
11692, 0.00
11693, 0.00
11694, 1.00
11695, 0.00
11696, 0.59
11697, 0.00
11698, 0.00
11699, 0.22
11700, 0.63
11701, 0.00
11702, 0.28
11703, 0.34
11704, 0.67
11705, 0.00
11706, 0.28
11707, 0.54
11708, 0.00
11709, 0.09
11710, 0.65
11711, 0.19
11712, 0.02
11713, 0.98
11714, 0.14
11715, 0.43
11716, 0.72
11717, 0.41
11718, 0.43
11719, 0.75
11720, 1.00
11721, 0.20
11722, 0.10
11723, 0.50
11724, 0.03
11725, 0.35
11726, 0.00
11727, 0.27
11728, 0.35
11729, 0.57
11730, 0.20
11731, 0.56
11732, 0.00
11733, 0.34
11734, 0.16
11735, 0.34
11736, 0.53
11737, 0.24
11738, 0.00
11739, 0.18
11740, 0.13
11741, 0.00
11742, 0.36
11743, 0.06
11744, 0.93
11745, 0.00
11746, 0.65
11747, 0.81
11748, 0.81
11749, 0.46
11750, 0.00
11751, 0.50
11752, 0.14
11753, 0.35
11754, 0.27
11755, 0.00
11756, 0.00
11757, 1.00
11758, 0.12
11759, 0.31
11760, 1.00
11761, 0.32
11762, 0.86
11763, 1.00
11764, 0.26
11765, 0.51
11766, 0.34
11767, 0.84
11768, 0.09
11769, 0.48
11770, 0.18
11771, 0.32
11772, 0.81
11773, 0.90
11774, 0.30
11775, 0.05
11776, 0.14
11777, 0.38
11778, 0.05
11779, 0.00
11780, 0.37
11781, 0.00
11782, 0.21
11783, 0.34
11784, 0.00
11785, 0.00
11786, 0.55
11787, 0.48
11788, 0.42
11789, 1.00
11790, 0.42
11791, 0.00
11792, 0.42
11793, 0.50
11794, 0.81
11795, 0.17
11796, 0.23
11797, 0.34
11798, 0.78
11799, 0.42
11800, 0.45
11801, 0.25
11802, 0.86
11803, 0.05
11804, 0.17
11805, 0.38
11806, 0.00
11807, 0.18
11808, 0.11
11809, 0.68
11810, 0.29
11811, 0.50
11812, 0.00
11813, 0.41
11814, 0.37
11815, 0.00
11816, 0.03
11817, 0.50
11818, 0.05
11819, 0.86
11820, 0.67
11821, 0.28
11822, 0.50
11823, 1.00
11824, 0.50
11825, 0.00
11826, 0.97
11827, 0.38
11828, 0.18
11829, 0.25
11830, 0.20
11831, 1.00
11832, 0.50
11833, 1.00
11834, 0.08
11835, 0.10
11836, 1.00
11837, 1.00
11838, 0.00
11839, 1.00
11840, 0.22
11841, 0.00
11842, 0.41
11843, 0.58
11844, 0.44
11845, 1.00
11846, 0.03
11847, 0.20
11848, 0.39
11849, 0.00
11850, 0.00
11851, 0.17
11852, 0.39
11853, 0.39
11854, 0.00
11855, 0.25
11856, 0.82
11857, 0.02
11858, 0.25
11859, 0.00
11860, 0.00
11861, 0.67
11862, 0.35
11863, 0.53
11864, 1.00
11865, 1.00
11866, 0.00
11867, 0.39
11868, 0.00
11869, 0.18
11870, 0.00
11871, 0.17
11872, 1.00
11873, 0.19
11874, 0.90
11875, 0.59
11876, 0.46
11877, 0.30
11878, 0.10
11879, 0.50
11880, 0.10
11881, 0.76
11882, 0.63
11883, 0.15
11884, 0.16
11885, 0.07
11886, 0.00
11887, 0.18
11888, 0.15
11889, 0.09
11890, 0.36
11891, 0.50
11892, 0.00
11893, 0.17
11894, 0.00
11895, 1.00
11896, 0.04
11897, 0.00
11898, 0.09
11899, 0.04
11900, 0.93
11901, 0.50
11902, 0.55
11903, 0.75
11904, 0.00
11905, 0.76
11906, 0.58
11907, 0.09
11908, 0.84
11909, 0.28
11910, 0.28
11911, 0.41
11912, 0.00
11913, 0.88
11914, 0.62
11915, 0.52
11916, 0.23
11917, 0.67
11918, 0.10
11919, 0.28
11920, 0.21
11921, 0.00
11922, 1.00
11923, 0.98
11924, 0.00
11925, 0.51
11926, 0.51
11927, 0.08
11928, 1.00
11929, 0.71
11930, 0.00
11931, 0.47
11932, 0.74
11933, 0.06
11934, 0.50
11935, 0.26
11936, 0.64
11937, 0.45
11938, 1.00
11939, 0.38
11940, 0.00
11941, 0.12
11942, 0.13
11943, 0.00
11944, 0.06
11945, 0.19
11946, 0.00
11947, 0.00
11948, 0.18
11949, 0.09
11950, 0.26
11951, 0.06
11952, 0.63
11953, 0.61
11954, 0.75
11955, 0.21
11956, 0.31
11957, 0.36
11958, 0.11
11959, 0.72
11960, 0.33
11961, 0.33
11962, 0.02
11963, 0.32
11964, 0.06
11965, 0.39
11966, 0.18
11967, 0.28
11968, 0.71
11969, 0.23
11970, 0.00
11971, 0.09
11972, 0.48
11973, 0.63
11974, 0.05
11975, 0.60
11976, 0.00
11977, 0.48
11978, 0.61
11979, 0.50
11980, 0.27
11981, 0.07
11982, 0.10
11983, 0.64
11984, 0.00
11985, 0.31
11986, 0.26
11987, 0.50
11988, 0.20
11989, 1.00
11990, 0.00
11991, 0.09
11992, 0.06
11993, 0.19
11994, 0.00
11995, 0.13
11996, 0.09
11997, 0.60
11998, 0.19
11999, 0.50
12000, 0.30
12001, 1.00
12002, 0.22
12003, 0.60
12004, 0.57
12005, 0.19
12006, 0.19
12007, 0.40
12008, 0.38
12009, 0.48
12010, 0.01
12011, 0.41
12012, 0.00
12013, 0.13
12014, 0.00
12015, 0.58
12016, 0.36
12017, 0.25
12018, 0.00
12019, 0.00
12020, 0.31
12021, 1.00
12022, 0.00
12023, 0.00
12024, 0.00
12025, 0.22
12026, 0.48
12027, 0.00
12028, 0.30
12029, 0.22
12030, 1.00
12031, 1.00
12032, 0.00
12033, 0.00
12034, 0.41
12035, 0.54
12036, 0.37
12037, 0.22
12038, 0.00
12039, 0.42
12040, 0.12
12041, 0.00
12042, 0.49
12043, 0.90
12044, 0.82
12045, 0.33
12046, 0.41
12047, 0.04
12048, 0.50
12049, 1.00
12050, 0.31
12051, 0.50
12052, 0.11
12053, 0.26
12054, 0.00
12055, 0.85
12056, 0.21
12057, 0.00
12058, 0.09
12059, 0.00
12060, 0.09
12061, 0.46
12062, 0.30
12063, 0.00
12064, 0.00
12065, 0.50
12066, 0.00
12067, 0.28
12068, 0.00
12069, 0.41
12070, 0.59
12071, 0.06
12072, 0.57
12073, 0.44
12074, 0.45
12075, 1.00
12076, 0.36
12077, 0.48
12078, 0.00
12079, 1.00
12080, 0.46
12081, 0.16
12082, 0.21
12083, 0.15
12084, 0.27
12085, 0.06
12086, 0.30
12087, 0.18
12088, 0.12
12089, 0.70
12090, 0.44
12091, 0.11
12092, 0.27
12093, 0.65
12094, 1.00
12095, 0.79
12096, 0.00
12097, 0.34
12098, 0.00
12099, 0.00
12100, 1.00
12101, 0.50
12102, 0.33
12103, 0.00
12104, 0.14
12105, 0.27
12106, 0.56
12107, 0.89
12108, 0.50
12109, 0.62
12110, 0.62
12111, 0.13
12112, 0.36
12113, 0.04
12114, 0.00
12115, 0.43
12116, 1.00
12117, 0.13
12118, 0.17
12119, 0.25
12120, 0.14
12121, 0.05
12122, 0.10
12123, 0.20
12124, 0.00
12125, 0.16
12126, 1.00
12127, 0.15
12128, 0.23
12129, 0.00
12130, 0.37
12131, 0.07
12132, 0.00
12133, 0.07
12134, 0.08
12135, 1.00
12136, 0.41
12137, 0.52
12138, 0.66
12139, 0.03
12140, 0.71
12141, 0.00
12142, 0.51
12143, 0.00
12144, 1.00
12145, 0.18
12146, 0.67
12147, 0.17
12148, 0.08
12149, 0.91
12150, 0.25
12151, 0.76
12152, 0.51
12153, 0.00
12154, 0.08
12155, 0.10
12156, 0.00
12157, 0.14
12158, 0.00
12159, 0.40
12160, 0.00
12161, 0.18
12162, 0.28
12163, 0.57
12164, 0.62
12165, 0.16
12166, 0.50
12167, 0.00
12168, 0.29
12169, 0.00
12170, 0.41
12171, 0.71
12172, 0.07
12173, 0.68
12174, 0.07
12175, 0.39
12176, 0.00
12177, 0.28
12178, 0.33
12179, 0.02
12180, 0.18
12181, 0.14
12182, 0.09
12183, 0.04
12184, 0.40
12185, 0.43
12186, 0.00
12187, 0.61
12188, 0.39
12189, 0.89
12190, 0.11
12191, 0.85
12192, 0.45
12193, 0.34
12194, 0.00
12195, 0.00
12196, 0.00
12197, 0.07
12198, 0.47
12199, 0.00
12200, 0.27
12201, 0.00
12202, 0.38
12203, 0.20
12204, 0.31
12205, 0.04
12206, 0.51
12207, 0.35
12208, 0.02
12209, 1.00
12210, 0.47
12211, 0.62
12212, 0.33
12213, 0.30
12214, 0.17
12215, 0.23
12216, 0.00
12217, 0.00
12218, 0.37
12219, 0.00
12220, 0.00
12221, 0.81
12222, 0.38
12223, 0.05
12224, 0.41
12225, 0.42
12226, 0.76
12227, 0.00
12228, 0.62
12229, 0.78
12230, 0.11
12231, 0.61
12232, 0.08
12233, 0.19
12234, 0.71
12235, 0.40
12236, 0.00
12237, 0.05
12238, 0.53
12239, 0.04
12240, 0.26
12241, 0.22
12242, 0.00
12243, 1.00
12244, 0.20
12245, 0.00
12246, 0.82
12247, 0.08
12248, 0.00
12249, 0.35
12250, 0.00
12251, 0.29
12252, 0.54
12253, 0.21
12254, 0.52
12255, 0.45
12256, 0.57
12257, 0.00
12258, 0.00
12259, 0.53
12260, 0.09
12261, 0.00
12262, 0.81
12263, 0.50
12264, 0.81
12265, 0.47
12266, 0.91
12267, 0.30
12268, 0.50
12269, 0.08
12270, 0.00
12271, 0.00
12272, 0.58
12273, 0.99
12274, 0.00
12275, 0.00
12276, 0.00
12277, 0.56
12278, 0.10
12279, 0.60
12280, 1.00
12281, 0.31
12282, 0.00
12283, 0.31
12284, 0.37
12285, 0.26
12286, 0.31
12287, 0.49
12288, 0.21
12289, 0.31
12290, 1.00
12291, 0.28
12292, 0.51
12293, 0.00
12294, 0.09
12295, 0.65
12296, 1.00
12297, 0.71
12298, 0.17
12299, 0.02
12300, 0.36
12301, 0.11
12302, 0.37
12303, 0.16
12304, 0.11
12305, 0.34
12306, 0.38
12307, 0.22
12308, 0.23
12309, 0.20
12310, 0.00
12311, 0.36
12312, 0.05
12313, 0.28
12314, 0.00
12315, 1.00
12316, 0.31
12317, 0.95
12318, 0.50
12319, 0.50
12320, 0.00
12321, 0.89
12322, 0.00
12323, 0.05
12324, 0.61
12325, 0.00
12326, 0.06
12327, 0.18
12328, 0.32
12329, 0.00
12330, 0.47
12331, 0.66
12332, 1.00
12333, 0.21
12334, 0.00
12335, 0.00
12336, 0.00
12337, 0.81
12338, 0.81
12339, 0.00
12340, 0.00
12341, 0.63
12342, 0.00
12343, 0.00
12344, 0.09
12345, 0.27
12346, 0.15
12347, 0.25
12348, 0.73
12349, 0.88
12350, 0.56
12351, 0.26
12352, 0.00
12353, 0.07
12354, 0.00
12355, 0.14
12356, 0.50
12357, 0.00
12358, 0.54
12359, 0.00
12360, 1.00
12361, 0.00
12362, 0.76
12363, 0.15
12364, 0.00
12365, 0.50
12366, 0.18
12367, 0.39
12368, 0.17
12369, 0.82
12370, 0.48
12371, 0.40
12372, 0.41
12373, 0.00
12374, 0.00
12375, 0.17
12376, 0.75
12377, 0.25
12378, 0.50
12379, 0.17
12380, 0.00
12381, 0.13
12382, 0.38
12383, 0.75
12384, 0.54
12385, 0.31
12386, 0.10
12387, 0.14
12388, 0.13
12389, 0.12
12390, 0.33
12391, 0.61
12392, 0.00
12393, 0.80
12394, 1.00
12395, 0.20
12396, 0.16
12397, 0.15
12398, 0.54
12399, 0.15
12400, 0.81
12401, 0.27
12402, 0.00
12403, 0.00
12404, 0.14
12405, 0.59
12406, 0.42
12407, 0.10
12408, 0.30
12409, 0.47
12410, 0.11
12411, 0.00
12412, 0.25
12413, 0.26
12414, 0.46
12415, 0.48
12416, 0.07
12417, 0.30
12418, 0.60
12419, 0.16
12420, 0.00
12421, 0.16
12422, 0.22
12423, 0.41
12424, 0.90
12425, 0.03
12426, 0.00
12427, 1.00
12428, 0.67
12429, 0.34
12430, 1.00
12431, 0.29
12432, 0.36
12433, 1.00
12434, 0.38
12435, 0.06
12436, 0.67
12437, 0.61
12438, 0.22
12439, 1.00
12440, 0.10
12441, 0.05
12442, 0.00
12443, 0.18
12444, 0.17
12445, 0.08
12446, 0.07
12447, 0.00
12448, 0.45
12449, 1.00
12450, 0.65
12451, 0.08
12452, 0.00
12453, 0.35
12454, 0.50
12455, 0.44
12456, 0.00
12457, 0.37
12458, 0.11
12459, 0.35
12460, 0.52
12461, 0.38
12462, 0.22
12463, 0.52
12464, 0.28
12465, 0.00
12466, 0.15
12467, 0.12
12468, 0.38
12469, 0.85
12470, 0.00
12471, 0.40
12472, 0.19
12473, 0.64
12474, 0.44
12475, 0.00
12476, 0.80
12477, 0.00
12478, 0.97
12479, 0.34
12480, 0.30
12481, 0.00
12482, 0.00
12483, 0.39
12484, 0.25
12485, 0.00
12486, 0.00
12487, 0.23
12488, 0.30
12489, 0.03
12490, 0.09
12491, 0.31
12492, 0.00
12493, 0.56
12494, 0.28
12495, 0.03
12496, 0.00
12497, 0.17
12498, 0.39
12499, 0.65
12500, 0.28
12501, 0.60
12502, 0.51
12503, 0.24
12504, 0.33
12505, 0.09
12506, 0.51
12507, 0.20
12508, 0.53
12509, 0.56
12510, 0.55
12511, 0.34
12512, 0.00
12513, 0.23
12514, 0.44
12515, 0.58
12516, 1.00
12517, 0.54
12518, 1.00
12519, 0.46
12520, 0.92
12521, 0.04
12522, 0.23
12523, 0.10
12524, 0.12
12525, 0.26
12526, 0.32
12527, 0.00
12528, 0.20
12529, 0.53
12530, 0.32
12531, 0.15
12532, 0.18
12533, 0.75
12534, 0.46
12535, 0.60
12536, 0.34
12537, 0.19
12538, 0.20
12539, 0.45
12540, 0.02
12541, 1.00
12542, 1.00
12543, 0.43
12544, 0.06
12545, 0.95
12546, 0.50
12547, 0.44
12548, 0.49
12549, 0.50
12550, 0.00
12551, 0.16
12552, 0.73
12553, 0.36
12554, 0.46
12555, 0.33
12556, 0.00
12557, 0.19
12558, 0.24
12559, 0.03
12560, 0.00
12561, 0.08
12562, 0.32
12563, 1.00
12564, 0.43
12565, 0.30
12566, 0.59
12567, 0.74
12568, 0.15
12569, 0.36
12570, 0.42
12571, 0.00
12572, 0.12
12573, 0.25
12574, 0.80
12575, 0.57
12576, 0.60
12577, 0.00
12578, 0.17
12579, 0.24
12580, 0.20
12581, 0.38
12582, 0.21
12583, 0.10
12584, 0.32
12585, 0.00
12586, 0.21
12587, 0.53
12588, 0.40
12589, 0.25
12590, 0.02
12591, 0.16
12592, 0.45
12593, 1.00
12594, 0.16
12595, 0.55
12596, 0.63
12597, 0.00
12598, 0.42
12599, 0.07
12600, 0.15
12601, 0.36
12602, 0.87
12603, 0.48
12604, 0.82
12605, 0.65
12606, 0.00
12607, 0.00
12608, 0.45
12609, 1.00
12610, 0.16
12611, 0.22
12612, 0.00
12613, 0.91
12614, 0.24
12615, 0.08
12616, 0.00
12617, 0.10
12618, 0.08
12619, 0.41
12620, 0.00
12621, 0.21
12622, 0.30
12623, 0.13
12624, 0.63
12625, 0.52
12626, 0.17
12627, 0.20
12628, 0.70
12629, 0.29
12630, 0.87
12631, 0.56
12632, 0.37
12633, 0.33
12634, 1.00
12635, 0.05
12636, 0.26
12637, 0.17
12638, 0.20
12639, 0.30
12640, 0.34
12641, 0.71
12642, 0.54
12643, 0.39
12644, 0.63
12645, 0.00
12646, 1.00
12647, 0.33
12648, 0.42
12649, 0.00
12650, 0.00
12651, 1.00
12652, 0.46
12653, 0.42
12654, 0.86
12655, 0.00
12656, 0.89
12657, 0.00
12658, 0.08
12659, 0.33
12660, 0.09
12661, 0.28
12662, 0.21
12663, 0.42
12664, 0.14
12665, 0.13
12666, 0.19
12667, 0.75
12668, 0.22
12669, 0.68
12670, 0.30
12671, 0.36
12672, 1.00
12673, 0.00
12674, 0.50
12675, 0.00
12676, 0.00
12677, 0.32
12678, 1.00
12679, 1.00
12680, 0.00
12681, 0.97
12682, 0.16
12683, 0.00
12684, 0.00
12685, 0.89
12686, 0.18
12687, 0.50
12688, 0.52
12689, 0.33
12690, 0.00
12691, 0.28
12692, 0.42
12693, 0.00
12694, 0.24
12695, 0.19
12696, 0.80
12697, 0.29
12698, 0.42
12699, 0.37
12700, 0.25
12701, 0.09
12702, 0.19
12703, 0.00
12704, 0.00
12705, 0.89
12706, 0.04
12707, 0.04
12708, 0.20
12709, 0.32
12710, 0.14
12711, 0.87
12712, 0.32
12713, 0.04
12714, 0.42
12715, 0.51
12716, 0.34
12717, 0.41
12718, 0.02
12719, 0.17
12720, 0.12
12721, 0.36
12722, 0.00
12723, 0.65
12724, 0.44
12725, 0.47
12726, 0.35
12727, 0.08
12728, 0.79
12729, 0.36
12730, 0.00
12731, 0.02
12732, 0.00
12733, 0.67
12734, 0.09
12735, 0.11
12736, 0.00
12737, 0.38
12738, 0.00
12739, 0.25
12740, 0.54
12741, 0.44
12742, 0.53
12743, 0.17
12744, 0.32
12745, 0.28
12746, 0.03
12747, 0.16
12748, 0.14
12749, 0.38
12750, 0.08
12751, 0.58
12752, 0.00
12753, 0.17
12754, 0.00
12755, 0.26
12756, 1.00
12757, 0.71
12758, 0.36
12759, 0.14
12760, 0.20
12761, 1.00
12762, 0.09
12763, 0.00
12764, 0.00
12765, 0.61
12766, 0.53
12767, 0.38
12768, 0.35
12769, 0.00
12770, 0.00
12771, 0.28
12772, 0.77
12773, 0.00
12774, 0.36
12775, 0.35
12776, 0.48
12777, 0.00
12778, 0.00
12779, 0.21
12780, 0.06
12781, 0.47
12782, 0.00
12783, 0.88
12784, 0.69
12785, 0.06
12786, 0.27
12787, 0.67
12788, 0.00
12789, 0.00
12790, 0.50
12791, 1.00
12792, 1.00
12793, 0.47
12794, 0.62
12795, 0.07
12796, 0.67
12797, 0.24
12798, 0.43
12799, 0.20
12800, 1.00
12801, 0.84
12802, 0.57
12803, 0.48
12804, 0.28
12805, 0.09
12806, 0.00
